FTUE_WaterToPlants2,Je hebt slechts een beperkt aantal zetten!
FTUE_Undo2,Tik om ongedaan te maken!
FTUE_Hint2,Tik om een tip te gebruiken!
FTUE_IM2,Tik om een oneindige zet te gebruiken!
FTUE_Card2,Kaart verzameld!
FTUE_Collection1_2,Tik om de verzameling te bekijken!
FTUE_Store2,Ontdek meer in de winkel!
FTUE_Collection2_2,Tik op de kaarten om ze te bekijken!
FTUE_Quests2,Voltooi de uitdagingen om beloningen te krijgen!
FTUE_Quest24_2,Elke 24 uur nieuwe uitdagingen!
FTUE_Chapters_2,Tik om een hoofdstuk te selecteren!
ChooseTwoGifts,Kies 2 geschenken!
TwoMoreGifts,Nog 2 geschenken!
OutOfHearts,Geen harten meer!
TimeToNextHeart,Tijd tot volgende hart:
RefillHearts,Harten hervullen
RateUs,Beoordeel ons
LoadCloudData,Het laatst bewaarde level laden?
Retry,Probeer opnieuw
